nyt_id,facility_name,facility_type,facility_city,facility_county,facility_county_fips,facility_state,facility_lng,facility_lat,latest_inmate_population,max_inmate_population_2020,total_inmate_cases,total_inmate_deaths,total_officer_cases,total_officer_deaths,note
B4F0FA71,Spring Creek Youth Services Center,State juvenile detention,Colorado Springs,El Paso,08041,Colorado,-104.7747573,38.7866592,46,,26,0,20,0,
8BBABB5E,Ulster Facility,State prison,Denver,Denver,08031,Colorado,-104.894424,39.772003,,,2,0,1,0,
847CAA63,Weld County work release,Low-security work release,Greeley,Weld,08123,Colorado,-104.701355,40.450782,,,16,0,7,0,
1C2A6411,Zebulon Pike Youth Services Center,State juvenile detention,Colorado Springs,El Paso,08041,Colorado,-104.8526853,38.824016,,,4,0,9,0,
B2A02FCE,Bridgeport Correctional Center,State prison,Bridgeport,Fairfield,09001,Connecticut,-73.201062,41.1904967,579,620,359,1,6,0,
D5443A16,Brookyln Correctional Center,State prison,Brooklyn,Windham,09015,Connecticut,-71.9542035,41.7842438,318,351,157,0,0,0,
829B3E92,Carl Robinson Correctional Institution,State prison,Enfield,Hartford,09003,Connecticut,-72.515607,42.0156533,835,917,399,0,11,0,
4C3D1A7F,Cheshire Correctional Institution,State prison,Cheshire,New Haven,09009,Connecticut,-72.9000526,41.5214745,1076,1124,405,0,5,0,
34089A08,Corrigan-Radgowski Correctional Center,State prison,Uncasville,New London,09011,Connecticut,-72.1116828,41.4531688,626,630,418,0,12,0,
D95ED6FA,Garner Correctional Institution,State prison,Newtown,Fairfield,09001,Connecticut,-73.2721138,41.4001595,504,521,173,0,3,0,
7169CA78,Hartford Correctional Center,State prison,Hartford,Hartford,09003,Connecticut,-72.6615415,41.793534,724,818,401,0,16,0,
B608D5C2,MacDougall-Walker Correctional Institution,State prison,Suffield,Hartford,09003,Connecticut,-72.6285688,41.9477273,1370,1440,742,0,3,0,
041B3B4C,MacDougall-Walker Infirmary,State facility,Suffield,Hartford,09003,Connecticut,-72.6285688,41.9477273,,,248,2,0,0,
DFC01B43,Manson Youth Institution,State juvenile detention,Chesire,New Haven,09009,Connecticut,-72.8995496,41.5288489,221,,25,0,3,0,
29442032,New Haven Correctional Center,State prison,New Haven,New Haven,09009,Connecticut,-72.9401447,41.3172225,607,682,359,0,0,0,
CCFA0225,Northern Correctional Institution,State prison,Somers,Tolland,09013,Connecticut,-72.4948806,42.0188064,89,166,66,0,1,0,
EFC040FB,Osborn Correctional Institution,State prison,Somers,Tolland,09013,Connecticut,-72.5000538,42.0320211,970,1073,544,5,1,0,
0B842196,Willard-Cybulski Correctional Institution,State prison,Enfield,Tolland,09013,Connecticut,-72.5064489,42.023302,395,472,107,1,0,0,
C33104D1,York Correctional Institution,State prison,Niantic,New London,09011,Connecticut,-72.2374802,41.3228139,525,525,252,0,1,0,
E468D27E,James T. Vaughn Correctional Center,State prison,Smyrna,New Castle,10003,Delaware,-75.5996353,39.3330245,1890,1890,676,8,211,0,
CD644DE6,Howard R. Young Correctional Institution,State prison,Wilmington,New Castle,10003,Delaware,-75.5297229,39.7413509,1230,1244,496,0,126,0,
BB330559,Delores J. Baylor Women's Correctional Institution,State prison,New Castle,New Castle,10003,Delaware,-75.581426,39.7033341,206,206,93,0,27,0,
2314F8D3,Sussex Correctional Institution,State prison,Georgetown,Sussex,10005,Delaware,-75.3702148,38.6598301,907,954,616,5,104,0,
4D6B6361,Morris Community Corrections Center,State prison,Dover,Kent,10001,Delaware,-75.5273433,39.1532366,46,82,20,0,6,0,
DCF218E3,Hazel D. Plant Women's Treatment Facility,State prison,New Castle,New Castle,10003,Delaware,-75.5751634,39.6921445,28,,3,0,0,0,
1653E69B,Plummer Community Corrections Center,State prison,Wilmington,New Castle,10003,Delaware,-75.5286935,39.7565248,110,110,80,0,24,0,
B7173DB0,Sussex Community Corrections Center,State prison,Georgetown,Sussex,10005,Delaware,-75.3702148,38.6598301,145,145,36,0,16,0,
AB5FF571,Apalachee Correctional Institution,State prison,Sneads,Jackson,12063,Florida,-84.885904,30.712311,1628,1700,174,1,96,0,
85E1DCF9,Avon Park Correctional Institution,State prison,Avon Park,Polk,12105,Florida,-81.359651,27.6621565,1497,1497,230,3,81,0,
694B0A6E,Baker Correctional Institution,State prison,Sanderson,Baker,12003,Florida,-82.3744039,30.2144847,1669,1669,574,1,83,0,
4043040E,Bay Correctional Facility,State prison,Panama City,Bay,12005,Florida,-85.5055533,30.2666801,859,884,359,2,68,0,
763CEDCA,Blackwater River Correctional Facility,State prison,Milton,Santa Rosa,12113,Florida,-86.9530029,30.6456508,1873,1873,155,7,56,0,
A8401B83,Calhoun Correctional Institution,State prison,Blountstown,Calhoun,12013,Florida,-85.064783,30.408688,1706,1706,195,3,58,0,
37904D9E,Century Correctional Institution,State prison,Century,Escambia,12033,Florida,-87.2925447,30.9589095,1479,1488,776,3,75,0,
CB9EABA3,Central Florida Reception Center prison,State prison,Orlando,Orange,12095,Florida,-81.1541366,28.4633896,2647,,286,5,145,0,
C1102FBD,Charlotte Correctional Institution,State prison,Punta Gorda,Charlotte,12015,Florida,-81.9034389,26.8046064,1273,1273,63,0,55,0,
38E4B078,Columbia Correctional Institution,State prison,Lake City,Columbia,12023,Florida,-82.5027676,30.193184,2239,2239,1369,10,113,0,
39FC4616,Cross City Correctional Institution,State prison,Cross City,Dixie,12029,Florida,-83.0987298,29.6346041,1433,1520,310,3,89,0,
74E15D35,Dade Correctional Institution,State prison,Florida City,Miami-Dade,12086,Florida,-80.4999391,25.415396,1427,1427,102,10,215,0,
713A851C,Desoto Annex prison,State prison,Arcadia,DeSoto,12027,Florida,-81.8318013,27.2088797,1754,1754,215,0,64,0,
C666F452,Everglades Correctional Institution,State prison,Miami,Miami-Dade,12086,Florida,-80.496808,25.6485353,2060,2111,414,6,156,0,
AE7EF219,Florida State Prison,State prison,Railford,Bradford,12007,Florida,-82.1827037,30.0580111,1967,1967,154,0,116,0,
5929C8B6,Florida Women's Reception Center prison,State prison,Ocala,Marion,12083,Florida,-82.1881873,29.3105866,905,,502,3,82,1,
2D4DDBB9,Franklin Correctional Institution,State prison,Carrabelle,Franklin,12037,Florida,-84.6458784,29.879882,1182,1946,323,3,58,0,
CB65BA05,Gadsden Correctional Facility,State prison,Quincy,Gadsden,12039,Florida,-84.6545379,30.5895709,973,1475,108,0,50,0,
1C4BF33F,Gadsden Re-Entry Center prison,State prison,Havana,Gadsden,12039,Florida,-84.495035,30.5467523,293,,209,0,54,0,
C22CC7BE,Graceville Correctional Facility,State prison,Graceville,Jackson,12063,Florida,-85.4893707,30.9441916,1740,1911,677,6,91,0,
6A92F6FC,Gulf Correctional Institution,State prison,Wewahitchka,Gulf,12045,Florida,-85.2638924,30.1742915,1204,1301,277,2,81,1,
63568260,Hamilton Correctional Institution,State prison,Jasper,Hamilton,12047,Florida,-82.9631939,30.5046671,1952,2052,362,2,92,0,
04F8E6F9,Hardee Correctional Institution,State prison,Bowling Green,Hardee,12049,Florida,-82.0116913,27.5912019,1713,1713,126,0,97,0,
EB317BE9,Hernando Correctional Institution,State prison,Brooksville,Hernando,12053,Florida,-82.4541463,28.4830854,548,548,0,0,14,0,
81A2F225,Holmes Correctional Institution,State prison,Bonifay,Holmes,12059,Florida,-85.6699882,30.7586889,1345,1431,174,2,55,0,
AC9502F5,Homestead Correctional Institution,State prison,Homestead,Miami-Dade,12086,Florida,-80.4984553,25.4138124,596,624,317,3,82,0,
281C9393,Jackson Correctional Institution,State prison,Malone,Jackson,12063,Florida,-85.1679252,30.9686908,1434,1434,204,0,95,1,
E502BD8C,Jefferson Correctional Institution,State prison,Monticello,Jefferson,12065,Florida,-83.7983087,30.51004,708,737,260,0,89,0,
0ABE9382,Lake Correctional Institution,State prison,Clermont,Lake,12069,Florida,-81.7657302,28.6226165,1052,1066,106,1,79,0,
016CFD91,Lake City Correctional Facility,State prison,Lake City,Columbia,12023,Florida,-82.5074157,30.1937179,793,805,76,0,45,0,
BAB8E023,Lancaster Correctional Institution,State prison,Trenton,Gilchrist,12041,Florida,-82.8653998,29.6105151,778,778,108,1,81,0,
642FD9DE,Lawtey Correctional Institution,State prison,Lawtey,Bradford,12007,Florida,-82.0713544,30.0327796,824,,283,0,75,0,
6DCD6F02,Liberty Correctional Institution,State prison,Bristol,Liberty,12077,Florida,-84.9757496,30.4321407,1753,1753,232,3,95,0,
EF18673F,Lowell Correctional Institution,State prison,Ocala,Marion,12083,Florida,-82.1948451,29.3232411,2112,2161,1015,3,124,0,
12F9A0D5,Madison Correctional Institution,State prison,Madison,Madison,12079,Florida,-83.4211536,30.4428717,1068,1116,125,1,83,1,
9636A1AF,Marion Correctional Institution,State prison,Ocala,Marion,12083,Florida,-82.1768417,29.3060321,1461,1533,316,0,81,0,
652ED779,Martin Correctional Institution,State prison,Indiantown,Martin,12085,Florida,-80.4826583,27.1975803,1872,1872,9,0,50,0,
F6EBDC60,Mayo Correctional Institution Annex,State prison,Mayo,Lafayette,12067,Florida,-83.3051525,30.1327563,1402,1402,955,1,73,0,
101230DC,Moore Haven Correctional Facility,State prison,Moore Haven,Glades,12043,Florida,-81.1201394,26.838374,851,885,182,1,52,0,
5370C7D5,New River Correctional Institution,State prison,Raiford,Bradford,12007,Florida,-82.1836504,30.0584395,848,1225,104,3,50,0,
2DC6A1E5,Northwest Florida Reception Center prison,State prison,Chipley,Washington,12133,Florida,-85.6568367,30.5176927,2080,,362,1,124,0,
B32B69A1,Okaloosa Correctional Institution,State prison,Crestview,Okaloosa,12091,Florida,-86.5240944,30.6946544,1018,1037,28,2,69,0,
F543DC00,Okeechobee Correctional Institution,State prison,Okeechobee,Okeechobee,12093,Florida,-80.7841,27.3993504,2335,2335,142,6,84,0,
24DE9005,Polk Correctional Institution,State prison,Polk City,Polk,12105,Florida,-81.7852955,28.191485,1214,1214,216,1,69,0,
41EFB8E0,Putnam Correctional Institution,State prison,East Palatka,Putnam,12107,Florida,-81.5881271,29.645153,426,,110,0,40,0,
EE41A107,Reception and Medical Center prison,State facility,Lake Butler,Union,12125,Florida,-82.3670578,29.9945125,1917,,340,45,210,2,
86571B59,Santa Rosa Correctional Institution,State prison,Milton,Santa Rosa,12113,Florida,-86.9682775,30.6455668,2680,2680,809,0,217,0,
9E28CD00,South Florida Reception Center prison,State prison,Doral,Miami-Dade,12086,Florida,-80.4255427,25.8073845,1466,,210,26,201,0,
C83E7D7B,South Bay Correctional Facility,State prison,South Bay,Palm Beach,12099,Florida,-80.7187306,26.6577441,1782,1787,456,8,104,0,
985301C9,Sumter Correctional Institution,State prison,Bushnell,Sumter,12119,Florida,-82.2045704,28.6174575,1281,1395,109,3,86,0,
F3119CD2,Suwannee Correctional Institution,State prison,Live Oak,Suwannee,12121,Florida,-82.8688796,30.2380869,1933,1946,884,7,154,0,
7D742ECA,Taylor Correctional Institution,State prison,Perry,Taylor,12123,Florida,-83.7150949,30.0401786,2071,2192,710,5,54,1,
523CFABC,Tomoka Correctional Institution,State prison,Daytona Beach,Volusia,12127,Florida,-81.15687,29.1514046,1625,1634,183,2,78,0,
4C67ACEE,Union Correctional Institution,State prison,Raiford,Union,12125,Florida,-82.192696,30.0696358,1926,1926,194,15,129,0,
867320D5,Wakulla Correctional Institution,State prison,Crawfordville,Wakulla,12129,Florida,-84.1744418,30.261194,2824,2872,288,6,251,0,
DBDFE143,Walton Correctional Institution,State prison,DeFuniak Springs,Walton,12131,Florida,-86.1027907,30.7781095,1439,,346,1,76,0,
228AE758,Zephyrhills Correctional Institution,State prison,Zephyrhills,Pasco,12101,Florida,-82.1970567,28.1978703,687,,176,3,84,0,
2A540CF1,Broward Regional Juvenile Detention Center,State juvenile detention,Fort Lauderdale,Broward,12011,Florida,-80.1710135,26.1242046,44,,7,0,33,0,
22B952FA,Palm Beach Regional Juvenile Detention Center,State juvenile detention,West Palm Beach,Palm Beach,12099,Florida,-80.0676359,26.7511048,25,,2,0,14,0,
E3303E7A,Miami-Dade Regional Juvenile Detention Center,State juvenile detention,Miami,Miami-Dade,12086,Florida,-80.2412239,25.8062152,43,,15,0,38,0,
2F0B08EB,Collier Regional Juvenile Detention Center,State juvenile detention,Naples,Collier,12021,Florida,-81.7641916,26.1302283,28,,4,0,5,0,
47A5FD2F,Manatee Regional Juvenile Detention Center,State juvenile detention,Bradenton,Manatee,12081,Florida,-82.5667779,27.4837077,23,,4,0,9,0,
234AE3A5,Orange Regional Juvenile Detention Center,State juvenile detention,Orlando,Orange,12095,Florida,-81.3523466,28.5101164,31,,9,0,18,0,
9DD19FF6,Pinellas Regional Juvenile Detention Center,State juvenile detention,Clearwater,Pinellas,12103,Florida,-82.7014541,27.9036216,39,,8,0,18,0,
70867FBD,Volusia Regional Juvenile Detention Center,State juvenile detention,Daytona Beach,Volusia,12127,Florida,-81.1448287,29.1363182,31,,8,0,20,0,
CE7F4B93,Saint Lucie Regional Juvenile Detention Center,State juvenile detention,Fort Pierce,St. Lucie,12111,Florida,-80.3372951,27.3948927,38,,7,0,21,0,
28E6A100,Leon Regional Juvenile Detention Center,State juvenile detention,Tallahassee,Leon,12073,Florida,-84.338095,30.4157793,25,,1,0,16,0,
43D92E67,Brevard Regional Juvenile Detention Center,State juvenile detention,Cocoa,Brevard,12009,Florida,-80.7843959,28.449164,9,,1,0,8,0,
BAFE9EAE,Southwest Florida Regional Juvenile Detention Center,State juvenile detention,Fort Myers,Lee,12071,Florida,-81.808303,26.6333041,24,,6,0,11,0,
FAB4E9AB,Duval Regional Juvenile Detention Center,State juvenile detention,Jacksonville,Duval,12031,Florida,-81.6380003,30.3457468,48,,16,0,11,0,
A029DD62,Escambia Regional Juvenile Detention Center,State juvenile detention,Pensacola,Escambia,12033,Florida,-87.2371289,30.442802,20,,1,0,26,0,
893DBBC3,Okaloosa Regional Juvenile Detention Center,State juvenile detention,Crestview,Okaloosa,12091,Florida,-86.5659494,30.7524657,16,,0,0,7,0,
C5810FCC,Bay Regional Juvenile Detention Center,State juvenile detention,Panama City,Bay,12005,Florida,-85.6546076,30.1671821,18,,1,0,18,0,
D37E4193,Alachua Regional Juvenile Detention Center,State juvenile detention,Gainesville,Alachua,12001,Florida,-82.2714581,29.6786747,27,,2,0,22,0,
F9582AFC,Marion Regional Juvenile Detention Center,State juvenile detention,Ocala,Marion,12083,Florida,-82.1740116,29.1972141,30,,2,0,19,0,
AB25DDA3,Pasco Regional Juvenile Detention Center,State juvenile detention,San Antonio,Pasco,12101,Florida,-82.3435699,28.3233126,12,,0,0,6,0,
A0D147DE,Hillsborough Regional Juvenile Detention Center,State juvenile detention,Tampa,Hillsborough,12057,Florida,-82.5108652,27.9808761,27,,0,0,4,0,
09131F23,Broward Youth Treatment Center,State juvenile detention,Pembroke Pines,Broward,12011,Florida,-80.2526339,25.997487,17,,5,0,6,0,
291FE566,Columbus Youth Academy,State juvenile detention,Tampa,Hillsborough,12057,Florida,-82.341732,27.9666885,26,,1,0,11,0,
DDEDBA18,Crestview Youth Academy,State juvenile detention,Crestview,Okaloosa,12091,Florida,-86.5229492,30.700571,28,,5,0,16,0,
81DB39A0,Miami Youth Academy,State juvenile detention,Miami,Miami-Dade,12086,Florida,-80.2412239,25.8062152,11,,6,0,16,0,
68AFE3CA,Miami Girls Academy,State juvenile detention,Miami,Miami-Dade,12086,Florida,-80.2412239,25.8062152,9,,0,0,6,0,
D8758E94,Dove Academy,State juvenile detention,Graceville,Jackson,12063,Florida,-85.4943847,30.951503,16,,8,0,23,0,
6FA828A7,Daytona Juvenile Residential Facility,State juvenile detention,Daytona Beach,Volusia,12127,Florida,-81.1427591,29.1367366,32,,5,0,9,0,
63D9D7F7,Palm Beach Youth Academy,State juvenile detention,West Palm Beach,Palm Beach,12099,Florida,-80.1977341,26.6871817,18,,28,0,24,0,
CF7A0FBF,Palm Beach Youth Academy Substance Abuse,State juvenile detention,West Palm Beach,Palm Beach,12099,Florida,-80.1977341,26.6871817,34,,15,0,0,0,
618FF770,Okeechobee Youth Development Center,State juvenile detention,Okeechobee,Okeechobee,12093,Florida,-80.8240336,27.3073852,1,,16,0,5,0,
55351E88,Okeechobee Youth Treatment Center,State juvenile detention,Okeechobee,Okeechobee,12093,Florida,-80.8240336,27.3073852,,,0,0,4,0,
36DB67E5,Okeechobee Girls Academy,State juvenile detention,Okeechobee,Okeechobee,12093,Florida,-80.8211162,27.2940165,,,1,0,5,0,
59FF1537,Okeechobee Sex Offender Facility,State juvenile detention,Okeechobee,Okeechobee,12093,Florida,-80.8297828,27.2439349,4,,2,0,2,0,
AF4F3A85,Okeechobee juvenile center,State juvenile detention,Okeechobee,Okeechobee,12093,Florida,-80.8240336,27.3073852,13,,17,0,4,0,
C1476E6E,Okeechobee youth halfway house,State juvenile detention,Okeechobee,Okeechobee,12093,Florida,-80.8202138,27.307212,,,0,0,2,0,
7A8DA44F,Oak Grove Academy,State juvenile detention,Jasper,Gadsden,12039,Florida,-84.7332511,30.6918582,18,,9,0,15,0,
CB478211,Walton Academy,State juvenile detention,DeFuniak Springs,Walton,12131,Florida,-86.0956842,30.720793,30,,33,0,22,0,
B398871C,Escambia Boys' Base center,State juvenile detention,Pensacola,Escambia,12033,Florida,-87.2929449,30.4061375,10,,8,0,13,0,
35F3D620,Kissimmee Youth Academy,State juvenile detention,Kissimmee,Osceola,12097,Florida,-81.4150203,28.3072539,53,,5,0,16,0,
787BAFFF,Lake Academy for juveniles,State juvenile detention,Tampa,Hillsborough,12057,Florida,-82.3421733,27.9675953,22,,22,0,6,0,
CBB87533,Redwood Youth Academy,State juvenile detention,Raiford,Union,12125,Florida,-82.2364997,30.0638497,21,,16,0,3,0,
7070BB8B,Okaloosa Youth Academy,State juvenile detention,Crestview,Okaloosa,12091,Florida,-86.5218297,30.7004555,30,,23,0,28,0,
3AA35E4D,Hillsborough Girls Academy,State juvenile detention,Tampa,Hillsborough,12057,Florida,-82.340899,27.9688107,15,,4,0,7,0,
CC27D73D,Duval Academy,State juvenile detention,Jacksonville,Duval,12031,Florida,-81.7734073,30.2108272,10,,3,0,6,0,
AD3D6356,Pompano Youth Treatment Center,State juvenile detention,Pompano Beach,Broward,12011,Florida,-80.1484198,26.2685465,16,,16,0,14,0,
7EDFCF33,Cypress Creek Treatment Center,State juvenile detention,Lecanto,Citrus,12017,Florida,-82.4820709,28.8447341,21,,7,0,9,0,
81830716,Cypress Creek youth center,State juvenile detention,Lecanto,Citrus,12017,Florida,-82.4820709,28.8447341,,,17,0,11,0,
8AAB231F,Marion Youth Academy,State juvenile detention,Ocala,Marion,12083,Florida,-82.1941343,29.3010724,30,,4,0,7,0,
D77430D9,Orange Youth Academy,State juvenile detention,Orlando,Orange,12095,Florida,-81.4204763,28.5028802,35,,1,0,14,0,
95E70DE3,Hope Forest Academy,State juvenile detention,Paisley,Lake,12069,Florida,-81.4791717,29.0313415,11,,5,0,7,0,
